,abortion,eth,male,age,educ,repvote,region,state
801,0,Hispanic,-0.5,40-49,Some college,0.338717892,West,CA
802,0,White,-0.5,50-59,No HS,0.721610523,South,WV
803,0,White,-0.5,18-29,HS,0.59818561,North Central,MO
804,0,White,0.5,30-39,4-Year College,0.34813573700000006,Northeast,VT
805,1,White,0.5,70+,Post-grad,0.542676846,North Central,OH
806,0,Other,-0.5,50-59,4-Year College,0.471736237,South,VA
807,1,White,-0.5,70+,Some college,0.643741436,South,AL
808,0,White,-0.5,30-39,4-Year College,0.41213068799999997,West,WA
809,1,White,-0.5,50-59,HS,0.519037458,South,NC
810,1,White,-0.5,50-59,HS,0.501176682,North Central,MI
811,1,White,-0.5,60-69,HS,0.382275815,Northeast,NY
812,0,Other,-0.5,18-29,Some college,0.428584525,Northeast,CT
813,1,White,-0.5,30-39,4-Year College,0.547132256,South,TX
814,0,White,0.5,70+,Post-grad,0.518900234,West,AZ
815,0,White,-0.5,60-69,Some college,0.382275815,Northeast,NY
816,1,Black,0.5,18-29,Some college,0.382275815,Northeast,NY
817,1,White,-0.5,60-69,HS,0.506188355,South,FL
818,1,White,0.5,60-69,Some college,0.506188355,South,FL
819,1,White,-0.5,70+,HS,0.547132256,South,TX
820,0,White,-0.5,40-49,HS,0.50407989,North Central,WI
821,0,Other,-0.5,18-29,HS,0.519037458,South,NC
822,0,White,0.5,60-69,No HS,0.35983750299999995,South,MD
823,0,White,-0.5,50-59,Post-grad,0.6354767410000001,North Central,NE
824,0,White,-0.5,70+,HS,0.506188355,South,FL
825,0,White,-0.5,50-59,4-Year College,0.601173095,North Central,IN
826,1,White,0.5,60-69,HS,0.63624343,South,TN
827,0,White,-0.5,50-59,HS,0.721610523,South,WV
828,0,Hispanic,-0.5,18-29,HS,0.542676846,North Central,OH
829,1,White,-0.5,60-69,HS,0.491681431,North Central,MN
830,1,White,0.5,60-69,No HS,0.547132256,South,TX
831,0,White,-0.5,40-49,HS,0.42715809899999996,Northeast,NJ
832,1,White,0.5,50-59,No HS,0.5266117260000001,South,GA
833,1,White,-0.5,60-69,HS,0.471736237,South,VA
834,1,White,0.5,60-69,4-Year College,0.693047372,South,OK
835,1,White,-0.5,50-59,4-Year College,0.6354767410000001,North Central,NE
836,0,White,0.5,70+,Post-grad,0.438441611,West,OR
837,0,White,-0.5,70+,Some college,0.41213068799999997,West,WA
838,1,White,-0.5,70+,Some college,0.338717892,West,CA
839,1,White,-0.5,18-29,4-Year College,0.409799486,North Central,IL
840,1,Black,-0.5,18-29,Some college,0.59818561,North Central,MO
841,0,White,0.5,50-59,4-Year College,0.506188355,South,FL
842,0,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
843,0,White,-0.5,18-29,4-Year College,0.65670629,South,KY
844,1,White,0.5,70+,HS,0.550635478,North Central,IA
845,1,White,0.5,70+,Post-grad,0.35983750299999995,South,MD
846,1,Other,0.5,50-59,Some college,0.491681431,North Central,MN
847,0,Black,-0.5,30-39,HS,0.590898473,South,MS
848,0,White,0.5,70+,Post-grad,0.6428513770000001,South,AR
849,0,White,-0.5,30-39,4-Year College,0.6111147029999999,North Central,KS
850,0,White,0.5,18-29,4-Year College,0.473166666,West,CO
851,1,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
852,1,White,-0.5,30-39,Some college,0.721610523,South,WV
853,0,Black,-0.5,30-39,Some college,0.574602564,South,SC
854,1,White,-0.5,70+,HS,0.5266117260000001,South,GA
855,0,White,-0.5,40-49,Some college,0.506188355,South,FL
856,0,White,-0.5,50-59,Post-grad,0.428584525,Northeast,CT
857,1,White,-0.5,60-69,Some college,0.518900234,West,AZ
858,1,White,-0.5,50-59,HS,0.65670629,South,KY
859,0,White,0.5,60-69,Post-grad,0.643741436,South,AL
860,0,White,0.5,60-69,4-Year College,0.5037553579999999,Northeast,PA
861,0,Hispanic,-0.5,30-39,No HS,0.338717892,West,CA
862,0,White,0.5,30-39,Post-grad,0.501176682,North Central,MI
863,1,White,0.5,50-59,HS,0.50407989,North Central,WI
864,0,White,-0.5,18-29,Some college,0.65670629,South,KY
865,0,White,-0.5,60-69,HS,0.473166666,West,CO
866,0,White,-0.5,60-69,Some college,0.518900234,West,AZ
867,0,White,0.5,70+,Post-grad,0.338717892,West,CA
868,0,White,-0.5,30-39,HS,0.542676846,North Central,OH
869,1,White,0.5,50-59,Some college,0.501176682,North Central,MI
870,1,White,0.5,70+,Post-grad,0.42715809899999996,Northeast,NJ
871,1,Black,-0.5,60-69,4-Year College,0.382275815,Northeast,NY
872,0,White,0.5,40-49,4-Year College,0.338717892,West,CA
873,1,White,-0.5,60-69,4-Year College,0.683101767,West,ID
874,0,Black,-0.5,50-59,HS,0.59818561,North Central,MO
875,0,White,-0.5,18-29,4-Year College,0.409799486,North Central,IL
876,1,White,0.5,60-69,Some college,0.471736237,South,VA
877,1,White,-0.5,60-69,Post-grad,0.338717892,West,CA
878,1,White,0.5,60-69,Some college,0.6354767410000001,North Central,NE
879,0,White,-0.5,50-59,Some college,0.542676846,North Central,OH
880,0,White,-0.5,50-59,HS,0.59818561,North Central,MO
881,0,White,-0.5,60-69,Post-grad,0.428584525,Northeast,CT
882,0,White,-0.5,60-69,4-Year College,0.601173095,North Central,IN
883,0,White,-0.5,70+,HS,0.50407989,North Central,WI
884,1,White,0.5,60-69,Some college,0.473166666,West,CO
885,1,White,-0.5,70+,HS,0.35983750299999995,South,MD
886,1,White,-0.5,60-69,HS,0.42715809899999996,Northeast,NJ
887,1,Black,-0.5,30-39,4-Year College,0.547132256,South,TX
888,0,White,0.5,70+,4-Year College,0.338717892,West,CA
889,1,White,-0.5,70+,4-Year College,0.59818561,North Central,MO
890,1,Black,-0.5,40-49,HS,0.518900234,West,AZ
891,0,Black,-0.5,60-69,4-Year College,0.5266117260000001,South,GA
892,1,Black,0.5,70+,Some college,0.409799486,North Central,IL
893,0,White,-0.5,50-59,No HS,0.547132256,South,TX
894,0,White,0.5,70+,Some college,0.382275815,Northeast,NY
895,1,White,0.5,60-69,Some college,0.547132256,South,TX
896,0,White,0.5,30-39,Some college,0.601173095,North Central,IN
897,0,White,-0.5,70+,Some college,0.42715809899999996,Northeast,NJ
898,1,White,0.5,50-59,HS,0.623836582,West,UT
899,0,Other,-0.5,30-39,4-Year College,0.338717892,West,CA
900,1,White,-0.5,60-69,Post-grad,0.5037553579999999,Northeast,PA
901,0,Hispanic,0.5,18-29,Some college,0.453492051,West,NM
902,1,White,0.5,60-69,Some college,0.547132256,South,TX
903,1,White,0.5,30-39,Some college,0.6428513770000001,South,AR
904,0,White,-0.5,18-29,4-Year College,0.409799486,North Central,IL
905,0,White,-0.5,40-49,Some college,0.5037553579999999,Northeast,PA
906,1,White,-0.5,60-69,4-Year College,0.409799486,North Central,IL
907,0,White,0.5,70+,Post-grad,0.59818561,North Central,MO
908,1,White,-0.5,50-59,Some college,0.693047372,South,OK
909,1,Other,0.5,30-39,Post-grad,0.338717892,West,CA
910,1,White,0.5,70+,Some college,0.547132256,South,TX
911,1,White,0.5,50-59,4-Year College,0.338717892,West,CA
912,1,White,0.5,70+,Some college,0.501176682,North Central,MI
913,1,White,-0.5,60-69,HS,0.542676846,North Central,OH
914,0,White,-0.5,30-39,Post-grad,0.6354767410000001,North Central,NE
915,0,White,-0.5,30-39,HS,0.416892959,Northeast,RI
916,1,White,0.5,70+,4-Year College,0.6111147029999999,North Central,KS
917,1,White,0.5,60-69,4-Year College,0.382275815,Northeast,NY
918,1,White,-0.5,50-59,4-Year College,0.506188355,South,FL
919,1,White,-0.5,60-69,Some college,0.542676846,North Central,OH
920,1,White,-0.5,50-59,Some college,0.547132256,South,TX
921,0,White,0.5,18-29,4-Year College,0.643741436,South,AL
922,0,White,0.5,70+,4-Year College,0.409799486,North Central,IL
923,0,Black,-0.5,70+,Some college,0.5037553579999999,Northeast,PA
924,0,White,0.5,70+,Post-grad,0.601173095,North Central,IN
925,0,White,-0.5,70+,4-Year College,0.542676846,North Central,OH
926,1,White,-0.5,70+,HS,0.518900234,West,AZ
927,0,Hispanic,-0.5,40-49,HS,0.42715809899999996,Northeast,NJ
928,1,White,-0.5,70+,Some college,0.42715809899999996,Northeast,NJ
929,0,Other,-0.5,18-29,Some college,0.5266117260000001,South,GA
930,0,White,-0.5,70+,Post-grad,0.519037458,South,NC
931,0,Other,-0.5,70+,4-Year College,0.473166666,West,CO
932,1,White,-0.5,40-49,HS,0.34813573700000006,Northeast,VT
933,1,White,-0.5,18-29,Post-grad,0.547132256,South,TX
934,0,Black,0.5,60-69,HS,0.601173095,North Central,IN
935,0,White,-0.5,60-69,4-Year College,0.59818561,North Central,MO
936,1,White,0.5,18-29,HS,0.506188355,South,FL
937,0,White,-0.5,40-49,4-Year College,0.506188355,South,FL
938,1,White,0.5,30-39,Post-grad,0.547132256,South,TX
939,1,White,0.5,60-69,Some college,0.491681431,North Central,MN
940,1,White,-0.5,40-49,HS,0.506188355,South,FL
941,0,White,-0.5,60-69,4-Year College,0.501176682,North Central,MI
942,0,White,0.5,70+,4-Year College,0.41213068799999997,West,WA
943,1,White,-0.5,18-29,Some college,0.471736237,South,VA
944,0,White,0.5,60-69,4-Year College,0.338717892,West,CA
945,1,White,0.5,70+,Some college,0.547132256,South,TX
946,1,White,-0.5,60-69,HS,0.59818561,North Central,MO
947,1,Hispanic,-0.5,50-59,No HS,0.338717892,West,CA
948,1,Hispanic,-0.5,40-49,HS,0.547132256,South,TX
949,1,White,0.5,50-59,HS,0.542676846,North Central,OH
950,1,White,0.5,50-59,Post-grad,0.547132256,South,TX
951,1,White,0.5,70+,Post-grad,0.547132256,South,TX
952,0,White,-0.5,18-29,Some college,0.547132256,South,TX
953,1,White,0.5,60-69,4-Year College,0.42715809899999996,Northeast,NJ
954,0,White,-0.5,50-59,HS,0.65670629,South,KY
955,1,White,0.5,50-59,Post-grad,0.519037458,South,NC
956,1,White,-0.5,40-49,Post-grad,0.518900234,West,AZ
957,0,White,-0.5,50-59,HS,0.643741436,South,AL
958,0,White,-0.5,40-49,Some college,0.59818561,North Central,MO
959,0,White,0.5,50-59,Post-grad,0.65670629,South,KY
960,0,Black,-0.5,40-49,Some college,0.471736237,South,VA
961,0,White,0.5,60-69,HS,0.550635478,North Central,IA
962,0,Black,-0.5,40-49,HS,0.42715809899999996,Northeast,NJ
963,1,White,0.5,60-69,HS,0.35348721299999997,Northeast,MA
964,0,Other,0.5,40-49,Post-grad,0.438441611,West,OR
965,0,White,-0.5,60-69,4-Year College,0.473166666,West,CO
966,0,White,-0.5,50-59,HS,0.506188355,South,FL
967,0,White,0.5,50-59,4-Year College,0.50407989,North Central,WI
968,1,Black,-0.5,30-39,4-Year College,0.590898473,South,MS
969,0,Hispanic,0.5,50-59,4-Year College,0.506188355,South,FL
970,0,White,0.5,50-59,Post-grad,0.338717892,West,CA
971,1,White,0.5,50-59,4-Year College,0.63624343,South,TN
972,1,White,-0.5,18-29,4-Year College,0.519037458,South,NC
973,1,White,-0.5,40-49,Some college,0.519037458,South,NC
974,0,White,0.5,60-69,HS,0.35348721299999997,Northeast,MA
975,1,White,-0.5,18-29,HS,0.50407989,North Central,WI
976,1,White,-0.5,70+,HS,0.542676846,North Central,OH
977,0,Black,-0.5,50-59,Some college,0.65670629,South,KY
978,0,White,0.5,60-69,No HS,0.382275815,Northeast,NY
979,0,White,0.5,60-69,4-Year College,0.471736237,South,VA
980,1,White,0.5,40-49,Some college,0.59818561,North Central,MO
981,1,Other,0.5,40-49,4-Year College,0.42715809899999996,Northeast,NJ
982,1,White,-0.5,60-69,Some college,0.519037458,South,NC
983,1,White,-0.5,60-69,Some college,0.42715809899999996,Northeast,NJ
984,0,White,0.5,30-39,Some college,0.338717892,West,CA
985,0,Black,-0.5,40-49,Some college,0.547132256,South,TX
986,1,White,-0.5,50-59,4-Year College,0.409799486,North Central,IL
987,1,Other,-0.5,70+,HS,0.325586625,West,HI
988,1,Black,-0.5,40-49,Some college,0.5266117260000001,South,GA
989,1,White,-0.5,18-29,4-Year College,0.501176682,North Central,MI
990,0,White,0.5,60-69,HS,0.382275815,Northeast,NY
991,1,White,0.5,70+,4-Year College,0.643741436,South,AL
992,0,White,0.5,60-69,4-Year College,0.35348721299999997,Northeast,MA
993,0,White,-0.5,18-29,HS,0.63624343,South,TN
994,1,White,-0.5,60-69,Post-grad,0.382275815,Northeast,NY
995,1,White,-0.5,60-69,Some college,0.506188355,South,FL
996,0,White,-0.5,40-49,HS,0.491681431,North Central,MN
997,1,Hispanic,-0.5,30-39,Some college,0.506188355,South,FL
998,1,White,-0.5,50-59,Some college,0.518900234,West,AZ
999,0,Other,-0.5,40-49,No HS,0.693047372,South,OK
1000,1,White,0.5,70+,Post-grad,0.50407989,North Central,WI
1001,0,White,-0.5,50-59,Some college,0.547132256,South,TX
1002,0,Other,0.5,50-59,4-Year College,0.382275815,Northeast,NY
1003,0,Hispanic,0.5,60-69,No HS,0.338717892,West,CA
1004,0,Black,0.5,40-49,4-Year College,0.382275815,Northeast,NY
1005,0,White,-0.5,50-59,Some college,0.542676846,North Central,OH
1006,1,White,0.5,50-59,Some college,0.542676846,North Central,OH
1007,1,White,0.5,60-69,Post-grad,0.382275815,Northeast,NY
1008,1,White,-0.5,50-59,4-Year College,0.623836582,West,UT
1009,0,Black,-0.5,60-69,Some college,0.518900234,West,AZ
1010,1,White,-0.5,18-29,4-Year College,0.42715809899999996,Northeast,NJ
1011,1,White,0.5,50-59,Post-grad,0.491681431,North Central,MN
1012,0,White,0.5,60-69,4-Year College,0.5266117260000001,South,GA
1013,0,White,-0.5,40-49,4-Year College,0.484032089,Northeast,ME
1014,0,White,-0.5,60-69,Some college,0.382275815,Northeast,NY
1015,0,White,0.5,50-59,HS,0.409799486,North Central,IL
1016,0,White,0.5,60-69,Post-grad,0.501176682,North Central,MI
1017,1,White,0.5,70+,HS,0.693047372,South,OK
1018,1,White,-0.5,70+,Post-grad,0.41213068799999997,West,WA
1019,0,White,0.5,50-59,Some college,0.473166666,West,CO
1020,1,Hispanic,-0.5,40-49,Some college,0.338717892,West,CA
1021,1,White,-0.5,50-59,Some college,0.382275815,Northeast,NY
1022,1,White,-0.5,70+,Some college,0.471736237,South,VA
1023,1,White,0.5,60-69,HS,0.42715809899999996,Northeast,NJ
1024,1,White,-0.5,40-49,Some college,0.547132256,South,TX
1025,0,White,-0.5,50-59,HS,0.542676846,North Central,OH
1026,1,White,-0.5,50-59,Some college,0.547132256,South,TX
1027,0,White,-0.5,60-69,HS,0.491681431,North Central,MN
1028,0,White,0.5,70+,Post-grad,0.506188355,South,FL
1029,1,Hispanic,0.5,18-29,HS,0.338717892,West,CA
1030,0,White,0.5,70+,Some college,0.473166666,West,CO
1031,1,White,0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
1032,0,White,-0.5,30-39,HS,0.643741436,South,AL
1033,0,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
1034,0,White,-0.5,60-69,HS,0.382275815,Northeast,NY
1035,0,White,0.5,70+,Post-grad,0.453492051,West,NM
1036,0,White,0.5,60-69,Post-grad,0.5037553579999999,Northeast,PA
1037,1,White,-0.5,50-59,Some college,0.506188355,South,FL
1038,0,White,0.5,50-59,Some college,0.721610523,South,WV
1039,0,White,-0.5,18-29,Some college,0.5266117260000001,South,GA
1040,0,White,-0.5,18-29,4-Year College,0.41213068799999997,West,WA
1041,0,White,-0.5,70+,Some college,0.338717892,West,CA
1042,0,White,-0.5,60-69,4-Year College,0.63624343,South,TN
1043,0,White,-0.5,18-29,Some college,0.683101767,West,ID
1044,1,White,-0.5,50-59,HS,0.63624343,South,TN
1045,0,Other,-0.5,18-29,4-Year College,0.519037458,South,NC
1046,1,White,-0.5,60-69,Some college,0.506188355,South,FL
1047,0,White,-0.5,70+,HS,0.41213068799999997,West,WA
1048,0,White,-0.5,70+,HS,0.382275815,Northeast,NY
1049,1,White,-0.5,70+,Some college,0.611096643,West,MT
1050,0,White,-0.5,60-69,HS,0.506188355,South,FL
1051,1,White,0.5,70+,Post-grad,0.338717892,West,CA
1052,1,White,0.5,40-49,Post-grad,0.683101767,West,ID
1053,1,White,0.5,70+,4-Year College,0.683101767,West,ID
1054,1,White,0.5,70+,HS,0.601173095,North Central,IN
1055,0,White,0.5,70+,HS,0.506188355,South,FL
1056,1,Black,-0.5,30-39,No HS,0.6111147029999999,North Central,KS
1057,1,Other,-0.5,50-59,Some college,0.453492051,West,NM
1058,0,White,-0.5,18-29,4-Year College,0.438441611,West,OR
1059,0,White,0.5,60-69,Some college,0.473166666,West,CO
1060,1,White,0.5,18-29,Some college,0.409799486,North Central,IL
1061,1,Hispanic,0.5,60-69,Some college,0.506188355,South,FL
1062,0,White,0.5,50-59,Post-grad,0.35348721299999997,Northeast,MA
1063,1,White,0.5,60-69,HS,0.41213068799999997,West,WA
1064,1,White,0.5,50-59,Some college,0.59818561,North Central,MO
1065,1,White,0.5,50-59,Post-grad,0.409799486,North Central,IL
1066,0,White,0.5,50-59,Some college,0.519037458,South,NC
1067,0,Hispanic,0.5,70+,Some college,0.506188355,South,FL
1068,0,White,-0.5,70+,Some college,0.601173095,North Central,IN
1069,1,White,0.5,70+,Some college,0.693047372,South,OK
1070,1,White,0.5,50-59,Some college,0.409799486,North Central,IL
1071,1,White,0.5,60-69,HS,0.547132256,South,TX
1072,0,White,-0.5,60-69,Some college,0.471736237,South,VA
1073,1,White,0.5,30-39,Post-grad,0.471736237,South,VA
1074,0,Black,-0.5,50-59,HS,0.382275815,Northeast,NY
1075,1,White,-0.5,70+,4-Year College,0.382275815,Northeast,NY
1076,0,White,0.5,60-69,Some college,0.518900234,West,AZ
1077,0,Black,-0.5,18-29,Some college,0.542676846,North Central,OH
1078,0,White,0.5,60-69,Some college,0.542676846,North Central,OH
1079,0,Hispanic,-0.5,18-29,HS,0.542676846,North Central,OH
1080,1,White,-0.5,30-39,4-Year College,0.5037553579999999,Northeast,PA
1081,0,Hispanic,0.5,18-29,HS,0.338717892,West,CA
1082,1,White,0.5,60-69,HS,0.501176682,North Central,MI
1083,0,Black,-0.5,50-59,Some college,0.428584525,Northeast,CT
1084,0,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
1085,1,White,0.5,70+,HS,0.601173095,North Central,IN
1086,1,Black,0.5,30-39,4-Year College,0.643741436,South,AL
1087,1,White,0.5,40-49,HS,0.65670629,South,KY
1088,0,White,-0.5,60-69,HS,0.35983750299999995,South,MD
1089,1,White,-0.5,50-59,Some college,0.59818561,North Central,MO
1090,1,White,0.5,60-69,4-Year College,0.542676846,North Central,OH
1091,0,White,-0.5,70+,4-Year College,0.453492051,West,NM
1092,1,Hispanic,-0.5,30-39,Some college,0.547132256,South,TX
1093,1,White,0.5,30-39,HS,0.65670629,South,KY
1094,0,White,0.5,18-29,4-Year College,0.471736237,South,VA
1095,0,White,-0.5,60-69,HS,0.42715809899999996,Northeast,NJ
1096,0,White,-0.5,40-49,HS,0.6017167720000001,South,LA
1097,1,Other,-0.5,50-59,Some college,0.338717892,West,CA
1098,0,White,-0.5,40-49,Some college,0.438441611,West,OR
1099,0,White,0.5,70+,4-Year College,0.547132256,South,TX
1100,0,White,0.5,18-29,Post-grad,0.542676846,North Central,OH
1101,1,White,0.5,60-69,4-Year College,0.35348721299999997,Northeast,MA
1102,1,White,-0.5,40-49,4-Year College,0.65670629,South,KY
1103,1,White,0.5,50-59,Some college,0.338717892,West,CA
1104,0,White,-0.5,18-29,Post-grad,0.601173095,North Central,IN
1105,1,White,-0.5,40-49,Some college,0.338717892,West,CA
1106,0,Other,-0.5,30-39,Some college,0.382275815,Northeast,NY
1107,0,White,-0.5,70+,Some college,0.382275815,Northeast,NY
1108,0,White,0.5,60-69,HS,0.35983750299999995,South,MD
1109,0,White,-0.5,30-39,Post-grad,0.5037553579999999,Northeast,PA
1110,0,White,0.5,70+,Post-grad,0.338717892,West,CA
1111,0,White,-0.5,60-69,HS,0.643741436,South,AL
1112,0,White,0.5,60-69,4-Year College,0.409799486,North Central,IL
1113,1,White,0.5,18-29,4-Year College,0.42715809899999996,Northeast,NJ
1114,1,White,0.5,50-59,Post-grad,0.487062906,West,NV
1115,1,White,-0.5,70+,Some college,0.338717892,West,CA
1116,1,White,-0.5,60-69,Some college,0.338717892,West,CA
1117,0,White,0.5,60-69,4-Year College,0.338717892,West,CA
1118,0,Other,-0.5,50-59,Some college,0.338717892,West,CA
1119,0,White,-0.5,18-29,Some college,0.542676846,North Central,OH
1120,1,White,-0.5,60-69,Some college,0.542676846,North Central,OH
1121,1,White,0.5,70+,Some college,0.382275815,Northeast,NY
1122,1,White,-0.5,70+,Post-grad,0.547132256,South,TX
1123,1,White,0.5,70+,HS,0.547132256,South,TX
1124,1,White,-0.5,60-69,Some college,0.623836582,West,UT
1125,1,White,0.5,70+,Post-grad,0.6017167720000001,South,LA
1126,0,White,-0.5,60-69,4-Year College,0.721610523,South,WV
1127,0,White,0.5,50-59,4-Year College,0.491681431,North Central,MN
1128,0,White,-0.5,70+,HS,0.519037458,South,NC
1129,1,White,-0.5,50-59,HS,0.63624343,South,TN
1130,1,White,-0.5,30-39,4-Year College,0.409799486,North Central,IL
1131,1,White,-0.5,30-39,4-Year College,0.6111147029999999,North Central,KS
1132,0,White,0.5,70+,Some college,0.601173095,North Central,IN
1133,0,White,-0.5,60-69,HS,0.338717892,West,CA
1134,1,White,-0.5,40-49,HS,0.59818561,North Central,MO
1135,0,Black,0.5,60-69,No HS,0.471736237,South,VA
1136,0,White,-0.5,70+,4-Year College,0.611096643,West,MT
1137,1,White,-0.5,18-29,HS,0.382275815,Northeast,NY
1138,1,White,-0.5,40-49,HS,0.5266117260000001,South,GA
1139,1,White,0.5,70+,HS,0.601173095,North Central,IN
1140,0,White,-0.5,30-39,Some college,0.5037553579999999,Northeast,PA
1141,0,Black,-0.5,40-49,HS,0.542676846,North Central,OH
1142,1,White,0.5,70+,Post-grad,0.473166666,West,CO
1143,1,White,-0.5,70+,HS,0.601173095,North Central,IN
1144,1,White,0.5,50-59,4-Year College,0.542676846,North Central,OH
1145,1,Other,-0.5,18-29,Some college,0.41213068799999997,West,WA
1146,0,Black,0.5,60-69,Some college,0.5266117260000001,South,GA
1147,0,White,-0.5,50-59,Post-grad,0.693047372,South,OK
1148,1,White,0.5,40-49,HS,0.428584525,Northeast,CT
1149,0,White,0.5,70+,Post-grad,0.487062906,West,NV
1150,1,White,0.5,60-69,Some college,0.5037553579999999,Northeast,PA
1151,1,White,-0.5,60-69,HS,0.574602564,South,SC
1152,1,White,-0.5,60-69,HS,0.506188355,South,FL
1153,1,White,0.5,50-59,Post-grad,0.547132256,South,TX
1154,0,White,0.5,30-39,Some college,0.693047372,South,OK
1155,0,White,-0.5,40-49,Post-grad,0.41213068799999997,West,WA
1156,0,White,-0.5,70+,4-Year College,0.438441611,West,OR
1157,0,White,0.5,60-69,HS,0.659718581,North Central,SD
1158,0,White,0.5,40-49,HS,0.338717892,West,CA
1159,0,White,0.5,50-59,4-Year College,0.338717892,West,CA
1160,1,White,-0.5,50-59,Post-grad,0.5266117260000001,South,GA
1161,1,White,0.5,40-49,Some college,0.721610523,South,WV
1162,1,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
1163,0,White,0.5,60-69,HS,0.59818561,North Central,MO
1164,0,White,0.5,50-59,Some college,0.338717892,West,CA
1165,0,White,-0.5,60-69,4-Year College,0.506188355,South,FL
1166,0,White,0.5,50-59,Post-grad,0.35348721299999997,Northeast,MA
1167,0,White,0.5,60-69,Some college,0.338717892,West,CA
1168,1,White,-0.5,50-59,HS,0.698092429,North Central,ND
1169,1,White,0.5,70+,HS,0.409799486,North Central,IL
1170,1,White,-0.5,50-59,4-Year College,0.409799486,North Central,IL
1171,0,White,0.5,18-29,Some college,0.601173095,North Central,IN
1172,1,White,0.5,60-69,Post-grad,0.338717892,West,CA
1173,0,White,0.5,50-59,Post-grad,0.506188355,South,FL
1174,0,White,-0.5,40-49,Post-grad,0.506188355,South,FL
1175,0,White,0.5,60-69,Post-grad,0.428584525,Northeast,CT
1176,1,White,0.5,50-59,4-Year College,0.659718581,North Central,SD
1177,0,Other,-0.5,18-29,HS,0.63624343,South,TN
1178,0,White,-0.5,30-39,Some college,0.471736237,South,VA
1179,1,Other,-0.5,30-39,HS,0.338717892,West,CA
1180,1,White,-0.5,40-49,HS,0.721610523,South,WV
1181,0,White,0.5,60-69,Some college,0.42715809899999996,Northeast,NJ
1182,1,Other,0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
1183,0,White,-0.5,60-69,HS,0.382275815,Northeast,NY
1184,0,White,-0.5,70+,4-Year College,0.547132256,South,TX
1185,1,White,-0.5,70+,HS,0.542676846,North Central,OH
1186,0,White,-0.5,70+,Some college,0.5266117260000001,South,GA
1187,1,White,0.5,50-59,Post-grad,0.473166666,West,CO
1188,1,White,0.5,50-59,4-Year College,0.542676846,North Central,OH
1189,0,White,-0.5,40-49,4-Year College,0.6354767410000001,North Central,NE
1190,0,Hispanic,-0.5,60-69,Post-grad,0.547132256,South,TX
1191,1,Other,-0.5,30-39,4-Year College,0.42715809899999996,Northeast,NJ
1192,0,White,-0.5,60-69,Some college,0.59818561,North Central,MO
1193,0,White,0.5,60-69,4-Year College,0.491681431,North Central,MN
1194,1,Hispanic,-0.5,50-59,HS,0.338717892,West,CA
1195,0,Black,0.5,60-69,Some college,0.519037458,South,NC
1196,1,Other,-0.5,60-69,4-Year College,0.338717892,West,CA
1197,0,White,0.5,18-29,HS,0.50407989,North Central,WI
1198,1,White,-0.5,60-69,Some college,0.65670629,South,KY
1199,1,White,0.5,60-69,Post-grad,0.50407989,North Central,WI
1200,1,White,-0.5,70+,Some college,0.5037553579999999,Northeast,PA
1201,0,White,0.5,18-29,HS,0.501176682,North Central,MI
1202,0,White,-0.5,18-29,4-Year College,0.409799486,North Central,IL
1203,0,White,-0.5,50-59,Post-grad,0.41213068799999997,West,WA
1204,1,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
1205,0,White,0.5,70+,Some college,0.59818561,North Central,MO
1206,1,Hispanic,0.5,18-29,HS,0.547132256,South,TX
1207,0,White,-0.5,18-29,4-Year College,0.6017167720000001,South,LA
1208,0,Black,-0.5,50-59,HS,0.5266117260000001,South,GA
1209,0,White,0.5,30-39,4-Year College,0.491681431,North Central,MN
1210,1,White,0.5,60-69,Post-grad,0.338717892,West,CA
1211,0,White,-0.5,60-69,Post-grad,0.623836582,West,UT
1212,0,Black,-0.5,40-49,Some college,0.338717892,West,CA
1213,0,White,-0.5,70+,Some college,0.50407989,North Central,WI
1214,0,White,0.5,40-49,4-Year College,0.501176682,North Central,MI
1215,1,White,-0.5,30-39,Post-grad,0.491681431,North Central,MN
1216,1,White,0.5,70+,Some college,0.506188355,South,FL
1217,0,White,0.5,70+,Post-grad,0.506188355,South,FL
1218,1,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
1219,1,White,-0.5,50-59,HS,0.65670629,South,KY
1220,1,White,-0.5,70+,HS,0.542676846,North Central,OH
1221,1,White,-0.5,18-29,Post-grad,0.542676846,North Central,OH
1222,1,White,-0.5,50-59,Post-grad,0.757053196,West,WY
1223,0,White,-0.5,70+,4-Year College,0.428584525,Northeast,CT
1224,1,Hispanic,0.5,40-49,Some college,0.338717892,West,CA
1225,0,White,0.5,18-29,No HS,0.409799486,North Central,IL
1226,1,White,0.5,70+,HS,0.506188355,South,FL
1227,0,White,-0.5,40-49,Some college,0.5266117260000001,South,GA
1228,0,White,0.5,60-69,HS,0.506188355,South,FL
1229,1,White,-0.5,18-29,Some college,0.63624343,South,TN
1230,1,White,0.5,70+,4-Year College,0.550635478,North Central,IA
